CustomerCode,CountryName,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName,AreaFt,AreaMtr
M-1,USA,14,54,756,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,GRECO,FOG,REC,54,4.86
M-1,USA,4,180,720,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,GUNMETAL,REC,180,16.2
M-1,USA,4,140,560,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,SILVER,REC,140,12.6
M-1,USA,3,180,540,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,180,16.2
M-1,USA,6,80,480,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80,7.2
M-1,USA,3,140,420,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SAND,REC,140,12.6
M-1,USA,3,140,420,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,140,12.6
M-1,USA,3,140,420,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,GUNMETAL,REC,140,12.6
M-1,USA,3,140,420,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,IVORY,REC,140,12.6
M-1,USA,2,180,360,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC,180,16.2
M-1,USA,6,54,324,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,54,4.86
M-1,USA,3,108,324,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,IRON,REC,108,9.72
M-1,USA,4,80,320,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC,80,7.2
M-1,USA,4,80,320,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,IVORY,REC,80,7.2
M-1,USA,2,140,280,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GREY,REC,140,12.6
M-1,USA,3,80,240,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,IVORY,REC,80,7.2
M-1,USA,2,108,216,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC,108,9.72
M-1,USA,1,180,180,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GREY,REC,180,16.2
M-1,USA,1,180,180,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,GREY,REC,180,16.2
M-1,USA,5,35,175,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,GREY,REC,35,3.15
M-1,USA,3,54,162,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC,54,4.86
M-1,USA,3,54,162,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,FOG,REC,54,4.86
M-1,USA,2,80,160,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,AZURE,REC,80,7.2
M-1,USA,100,1.5,150,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,SAND,REC,1.5,0.135
M-1,USA,1,140,140,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC,140,12.6
M-1,USA,1,140,140,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/NAVY,REC,140,12.6
M-1,USA,1,140,140,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,GRECO,IVORY,REC,140,12.6
M-1,USA,4,35,140,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC,35,3.15
M-1,USA,2,54,108,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC,54,4.86
M-1,USA,2,54,108,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,SAND,REC,54,4.86
M-1,USA,1,108,108,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GRAPHITE,REC,108,9.72
M-1,USA,1,108,108,DURRY,FLATWOVEN PET YARN+PVC,LATTICE,GRWH/19-9,REC,108,9.72
M-1,USA,1,108,108,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,PRAIR,REC,108,9.72
M-1,USA,3,35,105,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GREY,REC,35,3.15
M-1,USA,1,80,80,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,GRECO,FOG,REC,80,7.2
M-1,USA,1,80,80,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,FOG,REC,80,7.2
M-1,USA,50,1.5,75,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GREY,REC,1.5,0.135
M-1,USA,50,1.5,75,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GRAPHITE,REC,1.5,0.135
M-1,USA,1,54,54,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/NAVY,REC,54,4.86
M-1,USA,1,54,54,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,IVORY,REC,54,4.86
M-1,USA,2,24.75,49.5,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,IRON,REC,24.75,2.241
M-1,USA,25,1.5,37.5,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/NAVY,REC,1.5,0.135
M-1,USA,25,1.5,37.5,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,GREY,REC,1.5,0.135
M-1,USA,25,1.5,37.5,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,IVORY,REC,1.5,0.135
M-1,USA,1,35,35,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,BLACK,REC,35,3.15
M-1,USA,1,24.75,24.75,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,GRAPHITE,REC,24.75,2.241
M-1,USA,1,24.75,24.75,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/NAVY,REC,24.75,2.241
M-1,USA,11,80,880,HANDWOVEN,SHAGGY 30C MS+30C HS,SPESSO SHAG [CHEVRON],BLUE/GREEN,REC,80,7.2
M-1,USA,7,80,560,HANDWOVEN,SHAGGY 60C,MOROCCAN DIAMOND,CHARCOAL,REC,80,7.2
M-1,USA,10,54,540,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,GREY,REC,54,4.86
M-1,USA,6,80,480,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,TAUPE/IVORY,REC,80,7.2
M-1,USA,3,108,324,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,NAVY,REC,108,9.72
M-1,USA,6,54,324,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,OCEAN,REC,54,4.86
M-1,USA,3,108,324,HANDWOVEN,SHAGGY 30C MS+30C HS,SPESSO SHAG [CHEVRON],BLUE/GREEN,REC,108,9.72
M-1,USA,4,80,320,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,FRENCH BLUE/IVORY,REC,80,7.2
M-1,USA,3,80,240,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,MM-81784/GREY,REC,80,7.2
M-1,USA,2,108,216,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,CHARCOAL,REC,108,9.72
M-1,USA,5,40,200,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,GREY,REC,40,3.6
M-1,USA,3,54,162,HANDWOVEN,SHAGGY 60C,MOROCCAN DIAMOND,OCEAN,REC,54,4.86
M-1,USA,3,54,162,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AVILA,GREY/IVORY,REC,54,4.86
M-1,USA,2,80,160,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,OCEAN,REC,80,7.2
M-1,USA,4,40,160,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,DUSTY ROSE,REC,40,3.6
M-1,USA,25,1.5,37.5,HANDWOVEN,SHAGGY 60C,MOROCCAN DIAMOND,OCEAN,REC,1.5,0.135
JL,UK,46,4.08,187.68,DURRY,FLATWOVEN 30C/45C PET YARN,PET BRAID,SILVER,REC,43.7361,4.08
JL,UK,58,2.16,125.28,DURRY,FLATWOVEN 30C/45C PET YARN,PET BRAID,SILVER,REC,24,2.16
JL,UK,18,6,108,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC,64.7361,6
JL,UK,20,4.08,81.6,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC,43.7361,4.08
JL,UK,40,1.35,54,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC,15,1.35
JL,UK,40,0.81,32.4,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,ROUND,9,0.81
T-2,ITALY,1,9,9,HAND TUFTED,TUFTED 60C,DOMINO,100 MULTI,REC,96.6944,9
T-2,ITALY,10,0.81,8.1,HAND TUFTED,TUFTED 60C SEMI WORSTED,OROS [8761],156 ROSSO  MULTI,ROUND,9,0.81
T-2,ITALY,10,0.81,8.1,HAND TUFTED,TUFTED 60C SEMI WORSTED,OIAPOQUE [8763],156 ROSSO  MULTI,ROUND,9,0.81
C-1,USA,1,40,40,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],GREY/IVORY,REC,40,3.7012
C-1,USA,1,37.5,37.5,HANDWOVEN,SHAGGY 0C FELTED,FNR-5,MULTI,REC,37.5,3.4732
C-1,USA,1,30,30,HAND TUFTED,TUFTED 60C,REGAL [9051],BLACK/IVORY,REC,30,2.7
C-1,USA,1,68,68,HAND TUFTED,TUFTED 60C,GREAT PLAIN [D-11563],MULTI,REC,68,6.12
C-1,USA,1,15,15,HAND TUFTED,TUFTED 60C,GREAT PLAIN [D-11563],MULTI,REC,15,1.35
PC,USA,6,102.8125,616.875,HAND TUFTED,TUFTED 30C,SWT-3A [GATE KEEPER],BEIGE,REC,102.8125,9.5228
PC,USA,20,24,480,HAND TUFTED,TUFTED 30C,SWT-2B [TAOS],BROWN/TURQUISE,REC,24,2.16
PC,USA,6,80,480,HAND TUFTED,TUFTED 30C,SWT-3A [GATE KEEPER],BEIGE,REC,80,7.2
PC,USA,6,80,480,HAND TUFTED,TUFTED 30C,SWT-5A [9376-MOUNTAIN],GREY,REC,80,7.2
PC,USA,8,54,432,HAND TUFTED,TUFTED 30C,SWT-5A [9376-MOUNTAIN],GREY,REC,54,4.86
PC,USA,4,102.8125,411.25,HAND TUFTED,TUFTED 30C,SWT-3B [GATE KEEPER],RED,REC,102.8125,9.5228
PC,USA,4,102.8125,411.25,HAND TUFTED,TUFTED 30C,SWT-5A [9376-MOUNTAIN],GREY,REC,102.8125,9.5228
PC,USA,6,54,324,HAND TUFTED,TUFTED 30C,SWT-1A [SAN MIGUEL],CHARCOAL,REC,54,4.86
PC,USA,4,80,320,HAND TUFTED,TUFTED 30C,SWT-2B [TAOS],BROWN/TURQUISE,REC,80,7.2
PC,USA,4,80,320,HAND TUFTED,TUFTED 30C,SWT-3B [GATE KEEPER],RED,REC,80,7.2
PC,USA,10,24,240,HAND TUFTED,TUFTED 30C,SWT-1A [SAN MIGUEL],CHARCOAL,REC,24,2.16
PC,USA,4,54,216,HAND TUFTED,TUFTED 30C,SWT-2B [TAOS],BROWN/TURQUISE,REC,54,4.86
PC,USA,4,54,216,HAND TUFTED,TUFTED 30C,SWT-3A [GATE KEEPER],BEIGE,REC,54,4.86
PC,USA,6,35,210,HAND TUFTED,TUFTED 30C,SWT-2B [TAOS],BROWN/TURQUISE,REC,35,3.15
PC,USA,6,35,210,HAND TUFTED,TUFTED 30C,SWT-3B [GATE KEEPER],RED,REC,35,3.15
PC,USA,6,35,210,HAND TUFTED,TUFTED 30C,SWT-5A [9376-MOUNTAIN],GREY,REC,35,3.15
PC,USA,6,24,144,HAND TUFTED,TUFTED 30C,SWT-3A [GATE KEEPER],BEIGE,REC,24,2.16
PC,USA,6,24,144,HAND TUFTED,TUFTED 30C,SWT-3B [GATE KEEPER],RED,REC,24,2.16
PC,USA,6,24,144,HAND TUFTED,TUFTED 30C,SWT-5A [9376-MOUNTAIN],GREY,REC,24,2.16
G-1,SOUTH AFRICA,4,108,432,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,ZIGZAG,BEIGE,REC,108,9.72
G-1,SOUTH AFRICA,4,108,432,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,TAUPE,REC,108,9.72
G-1,SOUTH AFRICA,4,108,432,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,JACQ-66,TAUPE/SEAFOAM,REC,108,9.72
G-1,SOUTH AFRICA,4,108,432,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BLACK/BEIGE,REC,108,9.72
G-1,SOUTH AFRICA,4,108,432,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,GREY,REC,108,9.72
G-1,SOUTH AFRICA,4,80,320,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,ZIGZAG,BEIGE,REC,80,7.2
G-1,SOUTH AFRICA,4,80,320,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,TAUPE,REC,80,7.2
G-1,SOUTH AFRICA,4,80,320,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,JACQ-66,TAUPE/SEAFOAM,REC,80,7.2
G-1,SOUTH AFRICA,4,80,320,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BLACK/BEIGE,REC,80,7.2
G-1,SOUTH AFRICA,4,80,320,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,GREY,REC,80,7.2
G-1,SOUTH AFRICA,2,140,280,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,ZIGZAG,BEIGE,REC,140,12.6
G-1,SOUTH AFRICA,2,140,280,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,TAUPE,REC,140,12.6
G-1,SOUTH AFRICA,2,140,280,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,JACQ-66,TAUPE/SEAFOAM,REC,140,12.6
G-1,SOUTH AFRICA,2,140,280,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BLACK/BEIGE,REC,140,12.6
G-1,SOUTH AFRICA,2,140,280,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,GREY,REC,140,12.6
G-1,SOUTH AFRICA,2,54,108,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,ZIGZAG,BEIGE,REC,54,4.86
G-1,SOUTH AFRICA,2,54,108,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,TAUPE,REC,54,4.86
G-1,SOUTH AFRICA,2,54,108,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,JACQ-66,TAUPE/SEAFOAM,REC,54,4.86
G-1,SOUTH AFRICA,2,54,108,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BLACK/BEIGE,REC,54,4.86
G-1,SOUTH AFRICA,2,54,108,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,GREY,REC,54,4.86
PD,BELGIUM,55,3.68,202.4,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,4030,REC,39.8125,3.68
M-2,USA,35,80,2800,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLACK,REC,80,7.2
M-2,USA,120,15,1800,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLACK,REC,15,1.35
M-2,USA,90,20,1800,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLACK,REC,20,1.8
M-2,USA,40,40,1600,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLACK,REC,40,3.6
M-2,USA,20,80,1600,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,RED,REC,80,7.2
M-2,USA,20,80,1600,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLUE,REC,80,7.2
M-2,USA,20,80,1600,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,WHEAT,REC,80,7.2
M-2,USA,35,40,1400,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,RED,REC,40,3.6
M-2,USA,35,40,1400,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLUE,REC,40,3.6
M-2,USA,35,40,1400,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,WHEAT,REC,40,3.6
M-2,USA,70,15,1050,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,RED,REC,15,1.35
M-2,USA,70,15,1050,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLUE,REC,15,1.35
M-2,USA,70,15,1050,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,WHEAT,REC,15,1.35
M-2,USA,50,20,1000,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,RED,REC,20,1.8
M-2,USA,50,20,1000,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLUE,REC,20,1.8
M-2,USA,50,20,1000,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,WHEAT,REC,20,1.8
M-2,USA,100,8.4375,843.75,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLACK,REC,8.4375,0.7684
M-2,USA,85,8.4375,717.1875,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLUE,REC,8.4375,0.7684
M-2,USA,80,8.4375,675,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,RED,REC,8.4375,0.7684
M-2,USA,80,8.4375,675,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,WHEAT,REC,8.4375,0.7684
C-1,USA,6,40,240,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,40,3.6
C-1,USA,6,15,90,HAND TUFTED,TUFTED 60C,TIMBER [D-11044],RUST,REC,15,1.35
C-1,USA,8,117,936,KNOTTED,KNOTTED 3/25 30C MS+30C HS,KASBAH STAR,G-1/G-2,REC,117,10.53
C-1,USA,4,88,352,KNOTTED,KNOTTED 3/25 30C MS+30C HS,KASBAH STAR,G-1/G-2,REC,88,7.92
C-1,USA,5,40,200,KNOTTED,KNOTTED 3/25 30C MS+30C HS,KASBAH COBBLESTONE,MUSHROOM,REC,40,3.6
C-1,USA,4,40,160,KNOTTED,KNOTTED 3/25 30C MS+30C HS,KASBAH STAR,G-1/G-2,REC,40,3.6
C-1,USA,10,80,800,DURRY,FLATWOVEN SEAGRASS+COTTON,DIAMOND [8244-A],NATURAL,REC,80,7.2
C-1,USA,4,108,432,DURRY,FLATWOVEN SEAGRASS+COTTON,DIAMOND [8244-A],NATURAL,REC,108,9.72
C-1,USA,8,40,320,DURRY,FLATWOVEN SEAGRASS+COTTON,DIAMOND [8244-A],NATURAL,REC,40,3.6
C-1,USA,4,20,80,DURRY,FLATWOVEN SEAGRASS+COTTON,DIAMOND [8244-A],GREY,REC,20,1.8
C-1,USA,8,6,48,DURRY,FLATWOVEN SEAGRASS+COTTON,DIAMOND [8244-A],NATURAL,REC,6,0.54
C-1,USA,6,88,528,HAND TUFTED,TUFTED 60C,ARDEN [8719],CHARCOAL,REC,88,7.92
C-1,USA,7,140,980,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC,140,12.6
C-1,USA,5,140,700,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],ANTIQUE/IVORY,REC,140,12.6
C-1,USA,5,140,700,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC,140,12.6
C-1,USA,5,140,700,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],NAVY/BEIGE,REC,140,12.6
C-1,USA,4,140,560,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLACK/IVORY,REC,140,12.6
C-1,USA,5,108,540,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],ANTIQUE/IVORY,REC,108,9.72
C-1,USA,5,108,540,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],GREY/IVORY,REC,108,9.72
C-1,USA,5,108,540,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLACK/IVORY,REC,108,9.72
C-1,USA,4,108,432,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC,108,9.72
C-1,USA,4,108,432,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],NAVY/BEIGE,REC,108,9.72
C-1,USA,5,63,315,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],ANTIQUE/IVORY,REC,63,5.67
C-1,USA,4,63,252,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],GREY/IVORY,REC,63,5.67
C-1,USA,6,24,144,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],NAVY/BEIGE,REC,24,2.16
C-1,USA,6,16,96,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLACK/IVORY,REC,16,1.44
C-1,USA,6,16,96,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC,16,1.44
C-1,USA,5,16,80,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],ANTIQUE/IVORY,REC,16,1.44
C-1,USA,5,16,80,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC,16,1.44
C-1,USA,3,88,264,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10895],BLACK/BLACK,REC,88,7.92
C-1,USA,3,40,120,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10895],BLACK/BLACK,REC,40,3.6
C-1,USA,4,6,24,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10895],BLACK/BLACK,REC,6,0.54
C-1,USA,6,63,378,HAND TUFTED,TUFTED 60C,VELVET [8392],BROWN/GOLD,REC,63,5.67
C-1,USA,4,63,252,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC,63,5.67
C-1,USA,6,80,480,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9436],IVORY/BLUE,REC,80,7.2
C-1,USA,4,108,432,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9423],BROWN/CREAM,REC,108,9.72
C-1,USA,4,108,432,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC,108,9.72
C-1,USA,3,80,240,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9423],BROWN/CREAM,REC,80,7.2
C-1,USA,5,40,200,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9436],IVORY/BLUE,REC,40,3.6
JL,UK,21,4.08,85.68,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE,CREAM,REC,43.7361,4.08
JL,UK,21,2.16,45.36,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE,CREAM,REC,24,2.16
JL,UK,18,1.35,24.3,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE,CREAM,REC,15,1.35
JL,UK,15,4.08,61.2,HAND TUFTED,TUFTED 60C,ASTER MEADOW,BLUE,REC,43.7361,4.08
JL,UK,21,2.16,45.36,HAND TUFTED,TUFTED 60C,ASTER MEADOW,BLUE,REC,24,2.16
K-2,BRAZIL,2,32,64,DURRY,FLATWOVEN 30C/45C PET YARN,PET BRAID,SILVER,REC,345.625,32
K-2,BRAZIL,2,32,64,DURRY,FLATWOVEN 30C/45C PET YARN,PET BRAID,GREY,REC,345.625,32
K-2,BRAZIL,2,32,64,DURRY,FLATWOVEN 30C/45C PET YARN,PET BRAID,BEIGE,REC,345.625,32
K-2,BRAZIL,4,15,60,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [3D],GREY,REC,161.4306,15
K-2,BRAZIL,4,15,60,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [HERIZ],CHARCOAL/NATURAL,REC,161.4306,15
K-2,BRAZIL,4,15,60,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [HERIZ],TEAL/NATURAL,REC,161.4306,15
K-2,BRAZIL,4,15,60,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [STRIPE],NATURAL/GREEN,REC,161.4306,15
K-2,BRAZIL,4,15,60,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [STRIPE],NATURAL/BLUE,REC,161.4306,15
K-2,BRAZIL,4,12,48,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [3D],GREY,REC,133.3333,12
K-2,BRAZIL,2,24,48,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [3D],GREY,REC,258.9444,24
K-2,BRAZIL,4,12,48,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [HERIZ],CHARCOAL/NATURAL,REC,133.3333,12
K-2,BRAZIL,2,24,48,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [HERIZ],CHARCOAL/NATURAL,REC,258.9444,24
K-2,BRAZIL,4,12,48,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [HERIZ],TEAL/NATURAL,REC,133.3333,12
K-2,BRAZIL,2,24,48,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [HERIZ],TEAL/NATURAL,REC,258.9444,24
K-2,BRAZIL,4,12,48,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [STRIPE],NATURAL/GREEN,REC,133.3333,12
K-2,BRAZIL,2,24,48,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [STRIPE],NATURAL/GREEN,REC,258.9444,24
K-2,BRAZIL,4,12,48,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [STRIPE],NATURAL/BLUE,REC,133.3333,12
K-2,BRAZIL,2,24,48,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [STRIPE],NATURAL/BLUE,REC,258.9444,24
K-2,BRAZIL,2,24,48,DURRY,FLATWOVEN 30C/45C PET YARN,PET BRAID,SILVER,REC,258.9444,24
K-2,BRAZIL,2,24,48,DURRY,FLATWOVEN 30C/45C PET YARN,PET BRAID,GREY,REC,258.9444,24
K-2,BRAZIL,2,24,48,DURRY,FLATWOVEN 30C/45C PET YARN,PET BRAID,BEIGE,REC,258.9444,24
K-2,BRAZIL,2,20,40,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [3D],GREY,REC,216.1528,20
K-2,BRAZIL,2,20,40,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [HERIZ],CHARCOAL/NATURAL,REC,216.1528,20
K-2,BRAZIL,2,20,40,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [HERIZ],TEAL/NATURAL,REC,216.1528,20
K-2,BRAZIL,2,20,40,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [STRIPE],NATURAL/GREEN,REC,216.1528,20
K-2,BRAZIL,2,20,40,KNOTTED,KNOTTED 3/18 JUTE,SUMAK [STRIPE],NATURAL/BLUE,REC,216.1528,20
